name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Lille, Hauts-de-France, France",2025-11-20T19:00:00,34.6,28.1,31.2,87.53,0,0,,0,0,13.3,7.7,269,1014,88.1,23.6,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T20:00:00,35.3,28.2,33,91.26,0,0,,0,0,15,9.3,260,1014.3,100,17.4,0,0,0,,Overcast,cloudy,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T21:00:00,35.7,28.4,32.6,88.41,0,0,,0,0,15.8,9.7,268,1014.6,75,16.8,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T22:00:00,35.7,29.2,33.1,90.27,0.007,100,rain,0,0,14,8.2,260,1015.1,100,8.7,0,0,0,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-20T23:00:00,34.2,31.5,32.6,93.72,0.084,100,"rain,snow",0,0,15.6,3.3,325,1015.6,100,3.1,0,0,0,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T00:00:00,33.7,33.7,32.3,94.55,0.053,100,"rain,snow",0,0,4.5,2,181,1015.7,100,1.9,0,0,0,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T01:00:00,33.2,30.3,32.2,95.97,0.075,100,"rain,snow",0,0,6.1,3.3,350,1015.9,100,1.9,0,0,0,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T02:00:00,33.2,29.6,32.2,96.2,0.031,100,"rain,snow",0,0,6.3,3.8,226,1015.7,100,2.5,0,0,0,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T03:00:00,33.6,33.6,32.7,96.27,0.011,100,"rain,snow",0,0,7.8,2.8,251,1015.9,100,4.3,0,0,0,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T04:00:00,34.2,29.9,33.5,97.59,0.001,100,"rain,snow",0,0,8.8,4.7,274,1016,88,6.8,0,0,0,,"Snow, Rain, Partially cloudy",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T05:00:00,34.2,29.5,33.6,97.68,0.001,100,"rain,snow",0,0,12,5.2,310,1016.8,100,12.4,0,0,0,,"Snow, Rain, Overcast",rain,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T06:00:00,33.1,33.1,32.2,96.35,0,0,,0,0,5.3,1.7,81,1017.5,95,3.7,0,0,0,,Overcast,cloudy,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T07:00:00,34,29.8,33.1,96.47,0.007,100,"rain,snow",0,0,7.4,4.6,39,1019,100,3.7,0,0,0,,"Snow, Rain, Overcast",rain,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T08:00:00,33.6,27.6,33.1,98.14,0,0,,0,0,10.9,6.7,40,1020.2,100,0.9,0,0,0,,Overcast,fog,"59580003,F2929,62516002,59606004,LFQQ,62298001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T09:00:00,33.8,26.5,33.4,98.52,0.014,100,"rain,snow",0,0,15,9,59,1021.4,100,2.2,0,0,0,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,LFQQ,62298001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T10:00:00,34.1,28.1,33.9,99.22,0.029,100,"rain,snow",0,0,15.5,6.9,21,1022.6,100,4.3,,,,,"Snow, Rain, Overcast",rain,"59580003,62516002,59606004,LFQQ,62298001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T11:00:00,35.7,30.2,34.3,94.44,0.021,100,rain,0,0,12.2,6.7,30,1023.6,100,4.3,,,,,"Rain, Overcast",rain,"59580003,62516002,59606004,LFQQ,62298001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T12:00:00,36.9,31.7,34.8,92.19,0.021,100,rain,0,0,10.4,6.4,2,1024.9,100,3.1,,,,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T13:00:00,38.1,32.3,35,88.26,0.014,100,rain,0,0,14.3,7.9,3,1025.3,100,3.7,,,,,"Rain, Overcast",rain,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T14:00:00,38.2,31.3,32.8,80.93,0,0,,0,0,15.2,10.2,30,1025.6,46.4,6.2,,,,,Partially cloudy,partly-cloudy-day,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T15:00:00,39,35.2,34.4,83.35,0,0,,0,0,18.1,5.2,30,1025.7,40.5,5,160,0.6,2,,Partially cloudy,partly-cloudy-day,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T16:00:00,38.5,35,33.5,82.19,0,0,,0,0,8.3,4.6,334,1026.5,38,3.7,,,,,Partially cloudy,partly-cloudy-day,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T17:00:00,35.9,31.9,32.7,87.82,0,0,,0,0,7.4,4.8,312,1027.3,25.5,2.5,19,0.1,0,,Partially cloudy,partly-cloudy-night,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T18:00:00,34.1,30.3,32.1,92.27,0,0,,0,0,6.3,4.2,309,1027.8,0,2.5,0,0,0,,Clear,clear-night,"59580003,F2929,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T19:00:00,32.4,28.9,30.9,94.25,0,0,,0,0,6.8,3.6,287,1028.3,0,1.9,0,0,0,,Clear,clear-night,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T20:00:00,31.3,27.7,30.1,95.09,0,0,,0,0,6.3,3.7,260,1028.7,2.4,1.2,0,0,0,,Clear,clear-night,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T21:00:00,29.7,29.7,28.6,95.65,0,0,,0,0,5.1,2.8,255,1029,12.2,0,0,0,0,,Clear,clear-night,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T22:00:00,29.6,29.6,29,97.59,0,0,,0,0,5.3,1.4,184,1029.3,26.9,0,0,0,0,,Partially cloudy,partly-cloudy-night,"59580003,62516002,59606004,62298001,62873001,59343001"
"Lille, Hauts-de-France, France",2025-11-21T23:00:00,28.4,24.6,28.4,99.9,0,0,,0,0,4,3.4,239,1029,25,0.7,0,0,0,,Partially cloudy,fog,"EBCV,EBOS,EBFN,LFQQ"
